"Home","Away","Field","Age.Group","Gender"
"POWHATAN FURY 05G U13 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK SCORPIONS U13 Girls VSL","Fighting Creek Park #2","U13","Girls"
"BEACHFC 05G BLACK U13 Girls VSL","CUSC 2005G BLACK U13 Girls VSL","HRSC #14","U13","Girls"
"AFC05G01 U13 Girls VSL","VA RUSH 05G CLASSIC BLITZ U13 Girls VSL","Cornland Park CPK9","U13","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK SCORPIONS U13 Girls VSL","DYNAMO SC 05G ELITE U13 Girls VSL","SYAA #6","U13","Girls"
"VIRGINIA BEACH CITY FC 04 ACADEMY II U14 Girls VSL","OLD DOMINION SC STORM U14 Girls VSL","Norfolk Collegiate Turf #2","U14","Girls"
"RICHMOND STRIKERS 04 ELITE BLACK U14 Girls VSL","VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Girls VSL","Capital Park #1","U14","Girls"
"BEACH FC 04G BLACK U14 Girls VSL","YORKTOWN FC INDEPENDENCE U14 Girls VSL","HRSC #5","U14","Girls"
"VA RUSH 04G NERO U14 Girls VSL","RICHMOND KICKERS U14 G SOUTH  '04 17 18 U14 Girls VSL","Rave #2","U14","Girls"
"BEACH FC FREEDOM U14 Girls VSL","OBX STORM BREAKERS U14 Girls VSL","HRSC #5","U14","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC XPLOSION U14 Girls VSL","FC RICHMOND METRO 04 GIRLS U14 Girls VSL","SYAA #6","U14","Girls"
"VIRGINIA LEGACY SC PHOENIX U14 Girls VSL","AFC04G01 U14 Girls VSL","Warhill Sports Complex #5","U14","Girls"
"FC RICHMOND METRO 04 GIRLS U14 Girls VSL","VA RUSH 04G NERO U14 Girls VSL","Huguenot Park #1","U14","Girls"
"YORKTOWN FC INDEPENDENCE U14 Girls VSL","VIRGINIA BEACH CITY FC 04 ACADEMY II U14 Girls VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U14","Girls"
"RICHMOND STRIKERS 04 ELITE BLACK U14 Girls VSL","BEACH FC 04G BLACK U14 Girls VSL","West Creek #10","U14","Girls"
"OLD DOMINION SC STORM U14 Girls VSL","VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Girls VSL","PAAC #5","U14","Girls"
"RICHMOND KICKERS U14 G SOUTH  '04 17 18 U14 Girls VSL","VIRGINIA LEGACY SC PHOENIX U14 Girls VSL","Ukrop Park #3","U14","Girls"
"OBX STORM BREAKERS U14 Girls VSL","AFC04G01 U14 Girls VSL","First Flight Middle School #1","U14","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC XPLOSION U14 Girls VSL","BEACH FC FREEDOM U14 Girls VSL","SYAA #6","U14","Girls"
"VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Girls VSL","VIRGINIA BEACH CITY FC 04 ACADEMY II U14 Girls VSL","Norfolk Collegiate Turf #2","U14","Girls"
"RICHMOND STRIKERS 04 ELITE BLACK U14 Girls VSL","YORKTOWN FC INDEPENDENCE U14 Girls VSL","Capital Park #1","U14","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC XPLOSION U14 Girls VSL","VIRGINIA LEGACY SC PHOENIX U14 Girls VSL","SYAA #6","U14","Girls"
"BEACH FC 04G BLACK U14 Girls VSL","VIRGINIA BEACH CITY FC 04 ACADEMY II U14 Girls VSL","HRSC #5","U14","Girls"
"YORKTOWN FC INDEPENDENCE U14 Girls VSL","VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Girls VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U14","Girls"
"OLD DOMINION SC STORM U14 Girls VSL","RICHMOND STRIKERS 04 ELITE BLACK U14 Girls VSL","PAAC #6","U14","Girls"
"RICHMOND KICKERS U14 G SOUTH  '04 17 18 U14 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC XPLOSION U14 Girls VSL","Woodlake W2","U14","Girls"
"VIRGINIA LEGACY SC PHOENIX U14 Girls VSL","OBX STORM BREAKERS U14 Girls VSL","Warhill Sports Complex #6","U14","Girls"
"BEACH FC FREEDOM U14 Girls VSL","VA RUSH 04G NERO U14 Girls VSL","HRSC #17","U14","Girls"
"AFC04G01 U14 Girls VSL","FC RICHMOND METRO 04 GIRLS U14 Girls VSL","Cornland Park CPK2","U14","Girls"
"VIRGINIA BEACH CITY FC 04 ACADEMY II U14 Girls VSL","RICHMOND STRIKERS 04 ELITE BLACK U14 Girls VSL","Norfolk Collegiate Turf #1","U14","Girls"
"VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Girls VSL","BEACH FC 04G BLACK U14 Girls VSL","Norfolk Collegiate Turf #1","U14","Girls"
"VIRGINIA LEGACY SC PHOENIX U14 Girls VSL","FC RICHMOND METRO 04 GIRLS U14 Girls VSL","Warhill-TURF #1","U14","Girls"
"BEACH FC FREEDOM U14 Girls VSL","RICHMOND KICKERS U14 G SOUTH  '04 17 18 U14 Girls VSL","HRSC #11","U14","Girls"
"VA RUSH 04G NERO U14 Girls VSL","AFC04G01 U14 Girls VSL","HRSC #5","U14","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC XPLOSION U14 Girls VSL","OBX STORM BREAKERS U14 Girls VSL","SYAA #6","U14","Girls"
"OLD DOMINION SC STORM U14 Girls VSL","YORKTOWN FC INDEPENDENCE U14 Girls VSL","BSCHS Main","U14","Girls"
"FC RICHMOND METRO 04 GIRLS U14 Girls VSL","OBX STORM BREAKERS U14 Girls VSL","Huguenot Park #1","U14","Girls"
"OLD DOMINION SC STORM U14 Girls VSL","VIRGINIA BEACH CITY FC 04 ACADEMY II U14 Girls VSL","PAAC #6","U14","Girls"
"VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Girls VSL","RICHMOND STRIKERS 04 ELITE BLACK U14 Girls VSL","Norfolk Collegiate Turf #2","U14","Girls"
"YORKTOWN FC INDEPENDENCE U14 Girls VSL","BEACH FC 04G BLACK U14 Girls VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U14","Girls"
"RICHMOND KICKERS U14 G SOUTH  '04 17 18 U14 Girls VSL","VA RUSH 04G NERO U14 Girls VSL","Stratton Park S1","U14","Girls"
"FC RICHMOND METRO 04 GIRLS U14 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC XPLOSION U14 Girls VSL","Huguenot Park #1","U14","Girls"
"OBX STORM BREAKERS U14 Girls VSL","BEACH FC FREEDOM U14 Girls VSL","First Flight Middle School #1","U14","Girls"
"AFC04G01 U14 Girls VSL","VIRGINIA LEGACY SC PHOENIX U14 Girls VSL","Cornland Park CPK2","U14","Girls"
"RICHMOND KICKERS U14 G SOUTH  '04 17 18 U14 Girls VSL","FC RICHMOND METRO 04 GIRLS U14 Girls VSL","Woodlake W2","U14","Girls"
"FC RICHMOND METRO 04 GIRLS U14 Girls VSL","BEACH FC FREEDOM U14 Girls VSL","Huguenot Park #1","U14","Girls"
"RICHMOND STRIKERS 04 ELITE BLACK U14 Girls VSL","OLD DOMINION SC STORM U14 Girls VSL","Capital Park #2","U14","Girls"
"YORKTOWN FC INDEPENDENCE U14 Girls VSL","VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Girls VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U14","Girls"
"VA RUSH 04G NERO U14 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC XPLOSION U14 Girls VSL","Rave #2","U14","Girls"
"AFC04G01 U14 Girls VSL","RICHMOND KICKERS U14 G SOUTH  '04 17 18 U14 Girls VSL","Cornland Park CPK9","U14","Girls"
"VIRGINIA LEGACY SC PHOENIX U14 Girls VSL","BEACH FC FREEDOM U14 Girls VSL","Warhill Sports Complex #7","U14","Girls"
"VIRGINIA BEACH CITY FC 04 ACADEMY II U14 Girls VSL","BEACH FC 04G BLACK U14 Girls VSL","Norfolk Collegiate Turf #1","U14","Girls"
"VIRGINIA BEACH CITY FC 04 ACADEMY I U14 Girls VSL","OLD DOMINION SC STORM U14 Girls VSL","Norfolk Collegiate Turf #1","U14","Girls"
"VIRGINIA BEACH CITY FC 04 ACADEMY II U14 Girls VSL","YORKTOWN FC INDEPENDENCE U14 Girls VSL","Norfolk Collegiate Turf #2","U14","Girls"
"BEACH FC 04G BLACK U14 Girls VSL","RICHMOND STRIKERS 04 ELITE BLACK U14 Girls VSL","HRSC #17","U14","Girls"
"BEACH FC FREEDOM U14 Girls VSL","AFC04G01 U14 Girls VSL","HRSC #17","U14","Girls"
"VA RUSH 04G NERO U14 Girls VSL","VIRGINIA LEGACY SC PHOENIX U14 Girls VSL","HRSC #5","U14","Girls"
"OBX STORM BREAKERS U14 Girls VSL","VA RUSH 04G NERO U14 Girls VSL","First Flight Middle School #1","U14","Girls"
"BEACH FC 04G BLACK U14 Girls VSL","OLD DOMINION SC STORM U14 Girls VSL","HRSC #5","U14","Girls"
"AFC04G01 U14 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC XPLOSION U14 Girls VSL","Cornland Park CPK9","U14","Girls"
"OBX STORM BREAKERS U14 Girls VSL","RICHMOND KICKERS U14 G SOUTH  '04 17 18 U14 Girls VSL","First Flight Middle School #1","U14","Girls"
"RICHMOND STRIKERS 03 PREMIER U15 Girls VSL","POWHATAN FURY 03G U15 Girls VSL","Capital Park #1","U15","Girls"
"RSK CHESTERFIELD 03G ELITE BLUE U15 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK EARTHQUAKES U15 Girls VSL","United Training Center #2","U15","Girls"
"AFC03G01 U15 Girls VSL","OLD DOMINION SC FINALE FIAMME BLU U15 Girls VSL","Cornland Park CPK1","U15","Girls"
"DYNAMO SC 03G ELITE U15 Girls VSL","BEACHFC 03G BLACK U15 Girls VSL","Taylor Park #1","U15","Girls"
"VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Girls VSL","VA RUSH 03G NERO U15 Girls VSL","Norfolk Collegiate Turf #1","U15","Girls"
"VARUSH 03G CLASSIC GUNNERS U15 Girls VSL","WESTERN BRANCH SC BLAST U15 Girls VSL","Rave #1","U15","Girls"
"RICHMOND STRIKERS 03 PREMIER U15 Girls VSL","YORKTOWN FC LIBERTY U15 Girls VSL","Capital Park #1","U15","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK EARTHQUAKES U15 Girls VSL","POWHATAN FURY 03G U15 Girls VSL","SYAA #6","U15","Girls"
"BEACHFC 03G BLACK U15 Girls VSL","RICHMOND STRIKERS 03 ELITE BLACK U15 Girls VSL","HRSC #19","U15","Girls"
"DYNAMO SC 03G ELITE U15 Girls VSL","VA RUSH 03G NERO U15 Girls VSL","Taylor Park #1","U15","Girls"
"AFC03G01 U15 Girls VSL","VARUSH 03G CLASSIC GUNNERS U15 Girls VSL","Cornland Park CPK1","U15","Girls"
"OLD DOMINION SC FINALE FIAMME BLU U15 Girls VSL","SMITHFIELD SC FIRE U15 Girls VSL","PAAC #6","U15","Girls"
"RICHMOND STRIKERS 03 ELITE BLACK U15 Girls VSL","VA RUSH 03G NERO U15 Girls VSL","Capital Park #2","U15","Girls"
"VARUSH 03G CLASSIC GUNNERS U15 Girls VSL","OLD DOMINION SC FINALE FIAMME BLU U15 Girls VSL","HRSC #7","U15","Girls"
"VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Girls VSL","DYNAMO SC 03G ELITE U15 Girls VSL","Norfolk Collegiate Turf #1","U15","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK EARTHQUAKES U15 Girls VSL","RSK CHESTERFIELD 03G ELITE BLUE U15 Girls VSL","SYAA #6","U15","Girls"
"POWHATAN FURY 03G U15 Girls VSL","RICHMOND STRIKERS 03 PREMIER U15 Girls VSL","Fighting Creek Park #2","U15","Girls"
"SMITHFIELD SC FIRE U15 Girls VSL","WESTERN BRANCH SC BLAST U15 Girls VSL","Carrollton Nike Park #3","U15","Girls"
"RSK CHESTERFIELD 03G ELITE BLUE U15 Girls VSL","YORKTOWN FC LIBERTY U15 Girls VSL","United Training Center #2","U15","Girls"
"DYNAMO SC 03G ELITE U15 Girls VSL","RICHMOND STRIKERS 03 ELITE BLACK U15 Girls VSL","Taylor Park #1","U15","Girls"
"BEACHFC 03G BLACK U15 Girls VSL","VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Girls VSL","HRSC #16","U15","Girls"
"POWHATAN FURY 03G U15 Girls VSL","RSK CHESTERFIELD 03G ELITE BLUE U15 Girls VSL","Powhatan Middle School","U15","Girls"
"OLD DOMINION SC FINALE FIAMME BLU U15 Girls VSL","WESTERN BRANCH SC BLAST U15 Girls VSL","PAAC #5","U15","Girls"
"AFC03G01 U15 Girls VSL","SMITHFIELD SC FIRE U15 Girls VSL","Cornland Park CPK2","U15","Girls"
"RICHMOND STRIKERS 03 ELITE BLACK U15 Girls VSL","BEACHFC 03G BLACK U15 Girls VSL","Capital Park #2","U15","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK EARTHQUAKES U15 Girls VSL","YORKTOWN FC LIBERTY U15 Girls VSL","SYAA #6","U15","Girls"
"VA RUSH 03G NERO U15 Girls VSL","DYNAMO SC 03G ELITE U15 Girls VSL","HRSC #5","U15","Girls"
"POWHATAN FURY 03G U15 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK EARTHQUAKES U15 Girls VSL","Fighting Creek Park #2","U15","Girls"
"YORKTOWN FC LIBERTY U15 Girls VSL","RICHMOND STRIKERS 03 PREMIER U15 Girls VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U15","Girls"
"WESTERN BRANCH SC BLAST U15 Girls VSL","VARUSH 03G CLASSIC GUNNERS U15 Girls VSL","Jolliff Middle School #1","U15","Girls"
"VA RUSH 03G NERO U15 Girls VSL","VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Girls VSL","HRSC #7","U15","Girls"
"POWHATAN FURY 03G U15 Girls VSL","YORKTOWN FC LIBERTY U15 Girls VSL","Fighting Creek Park #2","U15","Girls"
"OLD DOMINION SC FINALE FIAMME BLU U15 Girls VSL","AFC03G01 U15 Girls VSL","BSCHS Main","U15","Girls"
"DYNAMO SC 03G ELITE U15 Girls VSL","VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Girls VSL","Taylor Park #1","U15","Girls"
"VA RUSH 03G NERO U15 Girls VSL","RICHMOND STRIKERS 03 ELITE BLACK U15 Girls VSL","HRSC #16","U15","Girls"
"VARUSH 03G CLASSIC GUNNERS U15 Girls VSL","AFC03G01 U15 Girls VSL","HRSC #19","U15","Girls"
"SMITHFIELD SC FIRE U15 Girls VSL","OLD DOMINION SC FINALE FIAMME BLU U15 Girls VSL","Carrollton Nike Park #3","U15","Girls"
"BEACHFC 03G BLACK U15 Girls VSL","VA RUSH 03G NERO U15 Girls VSL","HRSC #7","U15","Girls"
"RICHMOND STRIKERS 03 ELITE BLACK U15 Girls VSL","VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Girls VSL","Capital Park #1","U15","Girls"
"RSK CHESTERFIELD 03G ELITE BLUE U15 Girls VSL","RICHMOND STRIKERS 03 PREMIER U15 Girls VSL","United Training Center #2","U15","Girls"
"VARUSH 03G CLASSIC GUNNERS U15 Girls VSL","SMITHFIELD SC FIRE U15 Girls VSL","HRSC Turf #8","U15","Girls"
"RICHMOND STRIKERS 03 ELITE BLACK U15 Girls VSL","DYNAMO SC 03G ELITE U15 Girls VSL","Capital Park #2","U15","Girls"
"RSK CHESTERFIELD 03G ELITE BLUE U15 Girls VSL","POWHATAN FURY 03G U15 Girls VSL","United Training Center #2","U15","Girls"
"RICHMOND STRIKERS 03 PREMIER U15 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK EARTHQUAKES U15 Girls VSL","Capital Park #1","U15","Girls"
"WESTERN BRANCH SC BLAST U15 Girls VSL","SMITHFIELD SC FIRE U15 Girls VSL","Jolliff Middle School #1","U15","Girls"
"OLD DOMINION SC FINALE FIAMME BLU U15 Girls VSL","VARUSH 03G CLASSIC GUNNERS U15 Girls VSL","PAAC #5","U15","Girls"
"VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Girls VSL","BEACHFC 03G BLACK U15 Girls VSL","Norfolk Collegiate Turf #1","U15","Girls"
"RICHMOND STRIKERS 03 PREMIER U15 Girls VSL","RSK CHESTERFIELD 03G ELITE BLUE U15 Girls VSL","United Training Center #2","U15","Girls"
"YORKTOWN FC LIBERTY U15 Girls VSL","POWHATAN FURY 03G U15 Girls VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U15","Girls"
"AFC03G01 U15 Girls VSL","WESTERN BRANCH SC BLAST U15 Girls VSL","Cornland Park CPK9","U15","Girls"
"VA RUSH 03G NERO U15 Girls VSL","BEACHFC 03G BLACK U15 Girls VSL","HRSC #16","U15","Girls"
"VIRGINIA BEACH CITY FC 03 ACADEMY I U15 Girls VSL","RICHMOND STRIKERS 03 ELITE BLACK U15 Girls VSL","Norfolk Collegiate Turf #2","U15","Girls"
"YORKTOWN FC LIBERTY U15 Girls VSL","RSK CHESTERFIELD 03G ELITE BLUE U15 Girls VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #5","U15","Girls"
"SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK EARTHQUAKES U15 Girls VSL","RICHMOND STRIKERS 03 PREMIER U15 Girls VSL","SYAA #6","U15","Girls"
"SMITHFIELD SC FIRE U15 Girls VSL","VARUSH 03G CLASSIC GUNNERS U15 Girls VSL","Carrollton Nike Park #3","U15","Girls"
"WESTERN BRANCH SC BLAST U15 Girls VSL","AFC03G01 U15 Girls VSL","Jolliff Middle School #1","U15","Girls"
"BEACHFC 03G BLACK U15 Girls VSL","DYNAMO SC 03G ELITE U15 Girls VSL","HRSC #19","U15","Girls"
"YORKTOWN FC LIBERTY U15 Girls VSL","SUFFOLK YOUTH AA-SUFFOLK FC SUFFOLK EARTHQUAKES U15 Girls VSL","MCREYNOLDS ATHLETIC COMPLEX (MAC) #4","U15","Girls"
"SMITHFIELD SC FIRE U15 Girls VSL","AFC03G01 U15 Girls VSL","Carrollton Nike Park #3","U15","Girls"
"WESTERN BRANCH SC BLAST U15 Girls VSL","OLD DOMINION SC FINALE FIAMME BLU U15 Girls VSL","Jolliff Middle School #1","U15","Girls"
"RICHMOND KICKERS U16 G SOUTH '02 1718 U16 Girls VSL","AFC02G01 U16 Girls VSL","Ukrop Park #4","U16","Girls"
"FC RICHMOND METRO 02 GIRLS U16 Girls VSL","BEACH FC ADRENALINE U16 Girls VSL","Huguenot Park #1","U16","Girls"
"BEACH FC ELITE U16 Girls VSL","RICHMOND STRIKERS 02 ELITE BLACK U16 Girls VSL","HRSC #7","U16","Girls"
"BEACH FC LEGACY U16 Girls VSL","OBX STORM U16/2002 GIRLS U16 Girls VSL","HRSC #7","U16","Girls"
"AFC02G01 U16 Girls VSL","VIRGINIA LEGACY SC PHOENIX U16 Girls VSL","Cornland Park CPK1","U16","Girls"
"WESTERN BRANCH SC ICE U16 Girls VSL","RICHMOND KICKERS U16 G SOUTH '02 1718 U16 Girls VSL","Jolliff Middle School #1","U16","Girls"
"BEACH FC ADRENALINE U16 Girls VSL","OLD DOMINION SC HERRICANES U16 Girls VSL","HRSC #7","U16","Girls"
"RICHMOND STRIKERS 02 ELITE BLACK U16 Girls VSL","OBX STORM U16/2002 GIRLS U16 Girls VSL","Capital Park #1","U16","Girls"
"VIRGINIA BEACH CITY FC 02 ACADEMY I U16 Girls VSL","BEACH FC LEGACY U16 Girls VSL","Norfolk Collegiate Turf #1","U16","Girls"
"FC RICHMOND METRO 02 GIRLS U16 Girls VSL","BEACH FC ADRENALINE U16 Girls VSL","Huguenot Park #1","U16","Girls"
"VIRGINIA LEGACY SC PHOENIX U16 Girls VSL","WESTERN BRANCH SC ICE U16 Girls VSL","Warhill Sports Complex #8","U16","Girls"
"RICHMOND STRIKERS 02 ELITE BLACK U16 Girls VSL","VIRGINIA BEACH CITY FC 02 ACADEMY I U16 Girls VSL","West Creek #10","U16","Girls"
"OBX STORM U16/2002 GIRLS U16 Girls VSL","BEACH FC ELITE U16 Girls VSL","First Flight Middle School #1","U16","Girls"
"OLD DOMINION SC HERRICANES U16 Girls VSL","AFC02G01 U16 Girls VSL","PAAC #5","U16","Girls"
"BEACH FC LEGACY U16 Girls VSL","RICHMOND STRIKERS 02 ELITE BLACK U16 Girls VSL","HRSC #16","U16","Girls"
"BEACH FC ELITE U16 Girls VSL","VIRGINIA BEACH CITY FC 02 ACADEMY I U16 Girls VSL","HRSC #16","U16","Girls"
"OLD DOMINION SC HERRICANES U16 Girls VSL","AFC02G01 U16 Girls VSL","PAAC #5","U16","Girls"
"OLD DOMINION SC HERRICANES U16 Girls VSL","FC RICHMOND METRO 02 GIRLS U16 Girls VSL","BSCHS Main","U16","Girls"
"VIRGINIA LEGACY SC PHOENIX U16 Girls VSL","WESTERN BRANCH SC ICE U16 Girls VSL","Warhill Sports Complex #8","U16","Girls"
"VIRGINIA BEACH CITY FC 02 ACADEMY I U16 Girls VSL","OBX STORM U16/2002 GIRLS U16 Girls VSL","Norfolk Collegiate Turf #1","U16","Girls"
"RICHMOND KICKERS U16 G SOUTH '02 1718 U16 Girls VSL","FC RICHMOND METRO 02 GIRLS U16 Girls VSL","Woodlake W2","U16","Girls"
"RICHMOND STRIKERS 02 ELITE BLACK U16 Girls VSL","BEACH FC ELITE U16 Girls VSL","Capital Park #2","U16","Girls"
"AFC02G01 U16 Girls VSL","FC RICHMOND METRO 02 GIRLS U16 Girls VSL","Cornland Park CPK2","U16","Girls"
"OBX STORM U16/2002 GIRLS U16 Girls VSL","BEACH FC LEGACY U16 Girls VSL","First Flight Middle School #1","U16","Girls"
"BEACH FC ADRENALINE U16 Girls VSL","RICHMOND KICKERS U16 G SOUTH '02 1718 U16 Girls VSL","HRSC #13","U16","Girls"
"VIRGINIA LEGACY SC PHOENIX U16 Girls VSL","OLD DOMINION SC HERRICANES U16 Girls VSL","Warhill Sports Complex #7","U16","Girls"
"BEACH FC ELITE U16 Girls VSL","BEACH FC LEGACY U16 Girls VSL","HRSC #9","U16","Girls"
"FC RICHMOND METRO 02 GIRLS U16 Girls VSL","RICHMOND KICKERS U16 G SOUTH '02 1718 U16 Girls VSL","Huguenot Park #1","U16","Girls"
"BEACH FC LEGACY U16 Girls VSL","VIRGINIA BEACH CITY FC 02 ACADEMY I U16 Girls VSL","HRSC #19","U16","Girls"
"OBX STORM U16/2002 GIRLS U16 Girls VSL","RICHMOND STRIKERS 02 ELITE BLACK U16 Girls VSL","First Flight Middle School #1","U16","Girls"
"OLD DOMINION SC HERRICANES U16 Girls VSL","WESTERN BRANCH SC ICE U16 Girls VSL","PAAC #6","U16","Girls"
"BEACH FC ADRENALINE U16 Girls VSL","VIRGINIA LEGACY SC PHOENIX U16 Girls VSL","HRSC #17","U16","Girls"
"RICHMOND KICKERS U16 G SOUTH '02 1718 U16 Girls VSL","VIRGINIA LEGACY SC PHOENIX U16 Girls VSL","Ukrop Park #6","U16","Girls"
"FC RICHMOND METRO 02 GIRLS U16 Girls VSL","WESTERN BRANCH SC ICE U16 Girls VSL","Huguenot Park #1","U16","Girls"
"VIRGINIA BEACH CITY FC 02 ACADEMY I U16 Girls VSL","RICHMOND STRIKERS 02 ELITE BLACK U16 Girls VSL","Norfolk Collegiate Turf #1","U16","Girls"
"RICHMOND STRIKERS 02 ELITE BLACK U16 Girls VSL","BEACH FC LEGACY U16 Girls VSL","Capital Park #1","U16","Girls"
"RICHMOND KICKERS U16 G SOUTH '02 1718 U16 Girls VSL","OLD DOMINION SC HERRICANES U16 Girls VSL","Ukrop Park Turf #2","U16","Girls"
"VIRGINIA BEACH CITY FC 02 ACADEMY I U16 Girls VSL","BEACH FC ELITE U16 Girls VSL","Norfolk Collegiate Turf #1","U16","Girls"
"WESTERN BRANCH SC ICE U16 Girls VSL","AFC02G01 U16 Girls VSL","Jolliff Middle School #1","U16","Girls"
"VIRGINIA LEGACY SC PHOENIX U16 Girls VSL","FC RICHMOND METRO 02 GIRLS U16 Girls VSL","Warhill Sports Complex #7","U16","Girls"
"BEACH FC ELITE U16 Girls VSL","OBX STORM U16/2002 GIRLS U16 Girls VSL","HRSC #19","U16","Girls"
"AFC02G01 U16 Girls VSL","BEACH FC ADRENALINE U16 Girls VSL","Cornland Park CPK9","U16","Girls"
"OBX STORM U16/2002 GIRLS U16 Girls VSL","VIRGINIA BEACH CITY FC 02 ACADEMY I U16 Girls VSL","First Flight Middle School #1","U16","Girls"
"BEACH FC LEGACY U16 Girls VSL","BEACH FC ELITE U16 Girls VSL","HRSC #19","U16","Girls"
"AFC02G01 U16 Girls VSL","VIRGINIA LEGACY SC PHOENIX U16 Girls VSL","Cornland Park CPK1","U16","Girls"
"WESTERN BRANCH SC ICE U16 Girls VSL","RICHMOND KICKERS U16 G SOUTH '02 1718 U16 Girls VSL","Jolliff Middle School #1","U16","Girls"
"BEACH FC ADRENALINE U16 Girls VSL","OLD DOMINION SC HERRICANES U16 Girls VSL","HRSC #19","U16","Girls"
"WESTERN BRANCH SC ICE U16 Girls VSL","BEACH FC ADRENALINE U16 Girls VSL","Jolliff Middle School #1","U16","Girls"
"VIRGINIA LEGACY SC PHOENIX U17 Girls VSL","BEACH FC 02G BLACK U17 Girls VSL","Unassigned","U17","Girls"
"VA RUSH 01G NERO U17 Girls VSL","YORKTOWN FC ALLIANCE 01G U17 Girls VSL","Unassigned","U17","Girls"
"RSK CHESTERFIELD 01G ELITE BLUE U17 Girls VSL","VA RUSH 01G NERO U17 Girls VSL","Unassigned","U17","Girls"
"RICHMOND KICKERS U17 G NORTH '01 1718 U17 Girls VSL","BEACH FC 02G BLACK U17 Girls VSL","Poor Farm Park A","U17","Girls"
"OLD DOMINION SC FLAMES U17 Girls VSL","RSK CHESTERFIELD 01G ELITE BLUE U17 Girls VSL","BSCHS Main","U17","Girls"
"VIRGINIA LEGACY SC PHOENIX U17 Girls VSL","OLD DOMINION SC RIPTIDE U17 Girls VSL","Warhill Sports Complex #8","U17","Girls"
"POWHATAN FURY 01G U17 Girls VSL","BEACH FC 01G BLACK U17 Girls VSL","Fighting Creek Park #2","U17","Girls"
"OLD DOMINION SC FLAMES U17 Girls VSL","YORKTOWN FC ALLIANCE 01G U17 Girls VSL","PAAC #4","U17","Girls"
"VA RUSH 01G NERO U17 Girls VSL","OLD DOMINION SC XTREME U17 Girls VSL","Sportplex Stadium Field Turf","U17","Girls"
"OLD DOMINION SC RIPTIDE U17 Girls VSL","RICHMOND KICKERS U17 G NORTH '01 1718 U17 Girls VSL","BSCHS Main","U17","Girls"
"RSK CHESTERFIELD 01G ELITE BLUE U17 Girls VSL","OLD DOMINION SC FLAMES U17 Girls VSL","United Training Center #2","U17","Girls"
"RICHMOND KICKERS U17 G NORTH '01 1718 U17 Girls VSL","VIRGINIA LEGACY SC PHOENIX U17 Girls VSL","Poor Farm Park A","U17","Girls"
"OLD DOMINION SC RIPTIDE U17 Girls VSL","BEACH FC 01G BLACK U17 Girls VSL","PAAC #4","U17","Girls"
"BEACH FC 02G BLACK U17 Girls VSL","POWHATAN FURY 01G U17 Girls VSL","HRSC #16","U17","Girls"
"OLD DOMINION SC XTREME U17 Girls VSL","YORKTOWN FC ALLIANCE 01G U17 Girls VSL","PAAC #5","U17","Girls"
"OLD DOMINION SC RIPTIDE U17 Girls VSL","VIRGINIA LEGACY SC PHOENIX U17 Girls VSL","PAAC #6","U17","Girls"
"BEACH FC 01G BLACK U17 Girls VSL","BEACH FC 02G BLACK U17 Girls VSL","HRSC #16","U17","Girls"
