"GEOID","White.Percent","Minority.Percent","Black.Percent","American.Indian.Percent","Asian.Percent","Pacific.Islander.Percent","Hispanic.Percent","Poverty.Rate","Household.Income","HHI.Factor"
"51740210300",57.5510204081633,42.4489795918367,35.1428571428571,0.285714285714286,0,0,4.40816326530612,22.6,62819,"$50,000-74,999"
"51740210400",72.2377622377622,27.7622377622378,21.048951048951,0.34965034965035,1.60839160839161,0,2.0979020979021,13.5,53333,"$50,000-74,999"
"51740210500",1.51584749655489,98.4841525034451,89.9402847955903,0,0,0,3.81258612769867,57,20572,"Under $25,000"
"51740210600",68.8271604938272,31.1728395061728,24.7530864197531,0.802469135802469,0.432098765432099,0,1.41975308641975,7.6,54940,"$50,000-74,999"
"51740210900",60.180681028492,39.819318971508,34.3988881167477,0,0,0,2.36275191104934,12.9,41787,"$25,000-49,999"
"51740211100",4.57804743519029,95.4219525648097,85.4936569222284,0,0,0,0,28.9,26439,"$25,000-49,999"
"51740211400",1.32905591200733,98.6709440879927,93.1714023831347,0,0,0,0.77910174152154,18.6,27708,"$25,000-49,999"
"51740211500",33.300876338851,66.699123661149,59.9318403115871,0,0,0,4.04089581304771,32.2,36750,"$25,000-49,999"
"51740211600",81.1951219512195,18.8048780487805,7.97560975609756,0.365853658536585,0.707317073170732,0,8.34146341463415,10.1,44167,"$25,000-49,999"
"51740211700",5.89214380825566,94.1078561917443,86.3182423435419,0,0,0,4.22769640479361,23.8,33224,"$25,000-49,999"
"51740211800",2.92232760830556,97.0776723916944,93.2068700333248,0,2.05075621635478,0,0.640861317610869,74.5,17099,"Under $25,000"
"51740211900",5.72409845449342,94.2759015455066,83.6863194046938,0.400686891814539,1.77447052089296,0.973096737263881,6.12478534630796,33.2,35515,"$25,000-49,999"
"51740212000",1.40768814293449,98.5923118570655,95.6686518678939,2.16567406605306,0,0,0.757985923118571,46.6,31136,"$25,000-49,999"
"51740212100",3.68763557483731,96.3123644251627,93.4924078091106,0,0,0,0.578452639190166,62.1,23468,"Under $25,000"
"51740212300",47.846786409868,52.153213590132,44.276130707639,0,1.86106903267691,0,3.59229603981822,28.8,36832,"$25,000-49,999"
"51740212400",31.7627944760357,68.2372055239643,59.4909287841863,1.43514757649607,0.297860817763336,0,3.98050365556458,29.8,27700,"$25,000-49,999"
"51740212500",52.9865125240848,47.0134874759152,26.9749518304432,1.10789980732177,0,0,11.897880539499,17.9,42875,"$25,000-49,999"
"51740212600",61.5124153498871,38.4875846501129,38.2618510158014,0,0.225733634311512,0,0,38.7,52069,"$50,000-74,999"
"51740212701",3.27186198691255,96.7281380130874,88.459250446163,0.178465199286139,0,0,4.02538171723181,16.1,62208,"$50,000-74,999"
"51740212702",3.64085158901574,96.3591484109843,93.9216291268127,0.123418697932737,0,0,0.185128046899105,16.3,44770,"$25,000-49,999"
"51740212801",50.7725736359247,49.2274263640753,42.4915499758571,0,0.941574118783197,2.02800579430227,1.5210043457267,25.4,34162,"$25,000-49,999"
"51740212802",77.8958944281525,22.1041055718475,13.8196480938416,1.61290322580645,0.989736070381232,0,3.0791788856305,5.8,61359,"$50,000-74,999"
"51740212900",79.4408520349943,20.5591479650057,11.2590338531761,1.95891974134652,2.52947888931153,0,1.92088246481552,4.6,49695,"$25,000-49,999"
"51740213001",61.7812852311161,38.2187147688839,27.7339346110485,0,2.68964406506684,0.338218714768884,4.1069415364793,0,79276,"$75,000-99,999"
"51740213002",72.2685185185185,27.7314814814815,20.1388888888889,0,1.80555555555556,0,3.75,6.1,69972,"$50,000-74,999"
"51740213101",16.1616161616162,83.8383838383838,71.4867978025873,0.230373914584441,2.97713981924508,0,5.0682261208577,29.4,39034,"$25,000-49,999"
"51740213103",40.265760197775,59.734239802225,43.3559950556242,0.741656365883807,2.39493201483313,0,9.19344870210136,8.5,65780,"$50,000-74,999"
"51740213104",21.379156438295,78.620843561705,74.0682883284981,0,0.513278286096853,0,1.11582236108012,20.6,66548,"$50,000-74,999"
"51740213200",38.0530973451327,61.9469026548673,48.5328365160689,0,2.18910107126223,0,8.05775500698649,23.3,55045,"$50,000-74,999"
"51740980100",37.8896882494005,62.1103117505995,19.1846522781775,0,3.11750599520384,0,29.0167865707434,,,
"51750010101",86.193429818516,13.806570181484,8.15529519871353,0,1.63105903974271,0,1.74592235240064,13.3,28846,"$25,000-49,999"
"51750010102",76.6850068775791,23.3149931224209,14.2022008253095,0.120357634112792,0.653370013755158,0,4.7111416781293,38.5,13979,"Under $25,000"
"51750010200",86.3046886133675,13.6953113866325,7.45332763289155,0,2.75046316089497,0,2.25167450477412,19,41097,"$25,000-49,999"
"51760010200",70.361328125,29.638671875,24.12109375,0,1.5380859375,0,1.953125,4.7,50946,"$50,000-74,999"
"51760010300",5.05438259756878,94.9456174024312,93.5380678182981,0.831733845169546,0,0,0.575815738963532,46.2,26711,"$25,000-49,999"
"51760010401",59.6043395022336,40.3956604977664,37.4282067645182,0,1.24441608168475,0,0.925335035098915,14.5,51231,"$50,000-74,999"
"51760010402",63.0447414294015,36.9552585705985,31.3480534572923,0,1.16211504938989,0,1.65601394538059,5.3,56083,"$50,000-74,999"
"51760010500",20.494923857868,79.505076142132,69.2258883248731,0,2.28426395939086,0,2.22081218274112,0,47400,"$25,000-49,999"
"51760010600",22.4719101123595,77.5280898876404,72.2520762090865,0,0.635075720566683,0,0,12,43438,"$25,000-49,999"
"51760010700",4.44533440128154,95.5546655987185,91.4297156587905,0.120144173007609,0,0,2.84341209451342,27.6,33342,"$25,000-49,999"
"51760010800",6.6448527561037,93.3551472438963,91.2157060156053,0,1.308834633778,0,0,27.2,31837,"$25,000-49,999"
"51760010900",5.90922936338715,94.0907706366129,89.7045385318307,0,0,0,1.09655802619555,33.8,27459,"$25,000-49,999"
"51760011000",14.8008611410118,85.1991388589881,77.502691065662,0,1.29171151776103,0,0,33.8,28676,"$25,000-49,999"
"51760011100",23.8898450946644,76.1101549053356,68.3648881239243,1.20481927710843,1.54905335628227,0.206540447504303,2.61617900172117,46.5,38875,"$25,000-49,999"
"51760020100",0.244618395303327,99.7553816046967,96.5264187866928,0,0.929549902152642,0,2.29941291585127,72.1,10282,"Under $25,000"
"51760020200",3.25769490002247,96.7423050999775,93.5070770613345,0,0,0,2.40395416760279,81.5,10979,"Under $25,000"
"51760020300",9.79381443298969,90.2061855670103,88.3376288659794,0,1.86855670103093,0,0,64.5,24750,"Under $25,000"
"51760020400",2.66359060402685,97.3364093959731,92.9530201342282,0.104865771812081,0,0,2.3489932885906,71.2,15511,"Under $25,000"
"51760020500",68.4915684915685,31.5084315084315,20.5590205590206,0,4.15800415800416,0,2.54100254100254,34.6,40554,"$25,000-49,999"
"51760020600",56.1493882807469,43.8506117192531,29.4269156471346,0,3.41274951706375,0,0.965872504829363,0,58947,"$50,000-74,999"
"51760020700",16.9243986254296,83.0756013745704,75.2577319587629,0.859106529209622,1.71821305841924,0,1.28865979381443,51.9,22135,"Under $25,000"
"51760020800",61.9928400954654,38.0071599045346,30.7875894988067,0,1.55131264916468,0,0.298329355608592,0,71404,"$50,000-74,999"
"51760020900",17.0669228306116,82.9330771693884,76.8491834774256,0,0.256163944924752,0,0.80051232788985,6.6,32327,"$25,000-49,999"
"51760021000",22.2921914357683,77.7078085642317,74.0554156171285,0,0,0,3.02267002518892,48.4,21821,"Under $25,000"
"51760021100",13.1428571428571,86.8571428571429,81.4603174603175,0,0,0,4.57142857142857,50,38523,"$25,000-49,999"
"51760021200",15.2551288795371,84.7448711204629,82.7985270910047,0,0,0,0,41.2,33750,"$25,000-49,999"
"51760030100",0.844966936076414,99.1550330639236,96.1058045554739,0,0,0,1.13886847905952,87.7,9789,"Under $25,000"
"51760030200",49.9048344118767,50.0951655881233,36.6577845451085,0,6.73772363913209,0,2.16977540921203,14.5,28006,"$25,000-49,999"
"51760030500",54.3352601156069,45.6647398843931,19.1301954307735,1.56895127993394,16.0198183319571,0,4.65180291769887,0,27682,"$25,000-49,999"
"51760040200",51.8066284575131,48.1933715424869,32.2701221031647,0,5.55693994517817,0,7.65013705457264,10.4,40110,"$25,000-49,999"
"51760040300",46.9334719334719,53.0665280665281,20.8419958419958,0.441787941787942,15.6964656964657,0.64968814968815,9.66735966735967,,15898,"Under $25,000"
"51760040400",79.0946992257296,20.9053007742704,15.6640857653365,0,1.78677784395474,0,2.08457415128052,0,32774,"$25,000-49,999"
"51760040500",87.3879853966147,12.6120146033853,6.43876535014935,0,0.962495851310986,0,3.38533023564554,29.3,54073,"$50,000-74,999"
"51760040600",75.4405912450256,24.5594087549744,14.0420693575895,0.341102899374645,5.62819783968164,0,1.98976691301876,0,45021,"$25,000-49,999"
"51760040700",80.1413665432514,19.8586334567486,8.14540558734433,0,1.38000673174015,0,6.63076405250757,5.6,54861,"$50,000-74,999"
"51760040800",87.2175597159458,12.7824402840542,4.45448676565526,0,1.67850225952227,0,3.35700451904454,0,60066,"$50,000-74,999"
"51760040900",78.6585365853659,21.3414634146341,14.5198170731707,0,2.62957317073171,0,1.48628048780488,19.9,57060,"$50,000-74,999"
"51760041000",90.6704505143668,9.3295494856332,3.2990422135509,0,3.86661936857041,0,0.993260021284143,7.9,71836,"$50,000-74,999"
"51760041100",75.0620963735718,24.9379036264282,19.4485842026826,0.0745156482861401,1.56482861400894,0,2.28514654744163,19,51080,"$50,000-74,999"
"51760041200",79.2028985507246,20.7971014492754,7.39130434782609,0,7.89855072463768,0,3.33333333333333,0,56071,"$50,000-74,999"
"51760041300",26.6205160478288,73.3794839521712,70.547514159849,0.723725613593455,0.78665827564506,0,0.220264317180617,42.2,27143,"$25,000-49,999"
"51760041400",39.8677373641946,60.1322626358054,53.4246575342466,0,2.1728861596599,0,1.22815304676429,0,48462,"$25,000-49,999"
"51760041600",48.3288770053476,51.6711229946524,44.5855614973262,0,3.14171122994652,0,1.60427807486631,0,64766,"$50,000-74,999"
"51760050100",84.2228152101401,15.7771847898599,11.440960640427,0,1.40093395597065,0,0.66711140760507,2.7,62292,"$50,000-74,999"
"51760050200",94.125159642401,5.87484035759898,0.319284802043423,0,1.40485312899106,0,1.78799489144317,0,98681,"$75,000-99,999"
"51760050300",97.7474402730375,2.25255972696246,0,0,0.68259385665529,0,0.341296928327645,0,70202,"$50,000-74,999"
"51760050400",88.9753128170443,11.0246871829557,7.13561041596212,0,0.473452823807913,0,0.507270882651336,0,125784,"$100,000+"
"51760050500",77.6119402985075,22.3880597014925,7.84648187633262,0.362473347547974,7.80383795309168,0,3.71002132196162,0,91023,"$75,000-99,999"
"51760050600",94.9863972017101,5.01360279828993,2.05985231247571,0,1.32141469102215,0,1.39914496696463,0,228750,"$100,000+"
"51760060200",10.1990049751244,89.8009950248756,81.592039800995,0,0,0.248756218905473,5.43117744610282,39.2,36429,"$25,000-49,999"
"51760060400",13.8357705286839,86.1642294713161,81.4773153355831,0.337457817772778,0,0,1.34983127109111,39.4,23599,"Under $25,000"
"51760060500",56.1120263591433,43.8879736408567,36.7215815485997,0,0.971993410214168,0,0.593080724876441,21.1,41394,"$25,000-49,999"
"51760060600",82.3311061618411,17.6688938381589,15.0334075723831,0,0.742390497401633,0,0.482553823311062,16,73828,"$50,000-74,999"
"51760060700",5.81864904552129,94.1813509544787,86.0132158590308,0,0,0,2.14757709251101,45.3,25027,"$25,000-49,999"
"51760060800",9.79381443298969,90.2061855670103,68.677986658581,0,0,0,18.0715585203153,45,28610,"$25,000-49,999"
"51760060900",22.5891677675033,77.4108322324967,29.8546895640687,0,0,0,44.8480845442536,49,29735,"$25,000-49,999"
"51760061000",31.2296681847755,68.7703318152245,57.5363261765344,0,2.60247234873129,0,3.10127954890479,40.7,33560,"$25,000-49,999"
"51760070100",75.7471728594507,24.2528271405493,17.9927302100162,0,2.88772213247173,0,2.48384491114701,9.8,86771,"$75,000-99,999"
"51760070300",45.2047413793103,54.7952586206897,37.2575431034483,0.161637931034483,0.592672413793103,0,13.7661637931034,14,54073,"$50,000-74,999"
"51760070400",78.1316348195329,21.8683651804671,17.5424628450106,0,2.04352441613588,0,1.32696390658174,6.3,72188,"$50,000-74,999"
"51760070601",7.67798976268032,92.3220102373197,38.9638591592989,0.496354893749031,0.884132154490461,0,48.7978904917016,39.9,30602,"$25,000-49,999"
"51760070602",8.1656346749226,91.8343653250774,69.6594427244582,0,0,0,19.4272445820433,26.3,37902,"$25,000-49,999"
"51760070700",11.5031238515252,88.4968761484748,58.1587651598677,0,0.147004777655274,0,26.3689819919147,30.4,38149,"$25,000-49,999"
"51760070801",12.5992188484314,87.4007811515686,71.1477888370921,0.440972659695099,0.894544538238629,0,9.71399773214061,47.1,40563,"$25,000-49,999"
"51760070802",23.0110595790225,76.9889404209775,63.2536567962897,1.5340706386015,0,0,11.1309311452016,27.3,41335,"$25,000-49,999"
"51760070900",11.0872584922339,88.9127415077661,65.5890895315065,0.353579997474429,1.12387927768658,0,18.3482762975123,41.6,34104,"$25,000-49,999"
"51760071001",17.0578133943904,82.9421866056096,61.763022323984,0,5.57145582904026,0,6.5254722381225,40.4,30444,"$25,000-49,999"
"51760071002",22.4368499257058,77.5631500742942,67.5829618623081,0,0.767706785537395,0,7.9247152055473,14.3,39917,"$25,000-49,999"
"51760071100",50.3361802653098,49.6638197346902,38.9242231510085,0,2.10794112302381,0.181719062329638,1.23568962384154,12.9,50106,"$50,000-74,999"
"51770000100",20.6110572259942,79.3889427740058,65.1794374393792,0,2.30358874878758,0,7.34723569350146,20.3,36324,"$25,000-49,999"
"51770000300",51.1267881638252,48.8732118361748,24.2406427591613,0,0.352733686067019,0,16.6176758769351,40.9,40246,"$25,000-49,999"
"51770000400",84.5775064014182,15.4224935985818,8.29229860153634,0,2.00906046878078,0,3.74236753988576,12.7,47987,"$25,000-49,999"
"51770000500",57.6722756410256,42.3277243589744,21.2139423076923,0.540865384615385,1.38221153846154,0,16.9270833333333,29.8,28500,"$25,000-49,999"
"51770000601",77.8485757121439,22.1514242878561,11.2068965517241,0.449775112443778,0.524737631184408,0,8.41454272863568,22.5,40755,"$25,000-49,999"
"51770000602",67.6210864329676,32.3789135670324,11.0784051378111,0,4.38854696280439,0,16.4035322451164,23.7,46477,"$25,000-49,999"
"51770000900",24.5023466580353,75.4976533419647,70.6910503317689,0.145654636672601,2.28192264120408,0,0.631170092247937,56.8,24074,"Under $25,000"
"51770001000",28.0939476061427,71.9060523938573,55.9168925022583,0,0.2710027100271,0,10.0722673893406,39.6,24708,"Under $25,000"
"51770001100",69.2753623188406,30.7246376811594,21.8115942028986,0,1.3768115942029,0,5.21739130434783,0,50461,"$50,000-74,999"
"51770001200",79.9233961059687,20.0766038940313,12.448132780083,0.1595914458985,5.01117140121289,0,1.4682413022662,16.9,29258,"$25,000-49,999"
"51770001800",84.5268542199488,15.4731457800512,10.613810741688,0,1.94373401534527,0,2.07161125319693,17.1,48281,"$25,000-49,999"
"51770001900",67.0448406266883,32.9551593733117,6.41094903655682,0,16.9638033495408,0,7.11327210516838,28.9,40523,"$25,000-49,999"
"51770002100",90.0924702774108,9.90752972258917,3.83091149273448,0,3.5997357992074,0,1.68428005284016,22.4,47695,"$25,000-49,999"
"51770002200",56.0502692998205,43.9497307001795,35.1166965888689,0.323159784560144,0,0,4.88330341113106,5.2,43828,"$25,000-49,999"
"51770002300",40.010612894667,59.989387105333,45.2241973998408,0,1.48580525338286,2.30830459007694,3.67471477845582,33.9,44338,"$25,000-49,999"
"51770002400",6.68709947060463,93.3129005293954,87.0994706046252,0,0,0,0.362217887991084,64.8,26275,"$25,000-49,999"
"51770002500",15.0486327766563,84.9513672233437,76.1974674252156,0.12846393833731,0,0,5.46889337493118,46.3,23412,"Under $25,000"
"51770002600",67.2566371681416,32.7433628318584,24.5309734513274,0,1.20353982300885,0,3.46902654867257,56,27500,"$25,000-49,999"
"51770002700",79.5080258494893,20.4919741505107,10.9234938503231,0,0.917239941630186,0,6.21221596831353,45.5,30873,"$25,000-49,999"
"51770002800",84.0388491845336,15.9611508154664,6.78028220634048,0,4.17811984606927,0,2.49221183800623,23.6,45511,"$25,000-49,999"
"51770002900",90.5417486143394,9.45825138566064,4.5413910244949,0,1.46611836223851,0,2.4852494189165,0,70122,"$50,000-74,999"
"51770003000",79.9510337323177,20.0489662676823,9.92927094668118,0,6.12078346028292,0,3.21001088139282,5.3,50280,"$50,000-74,999"
"51770003100",79.4239750908147,20.5760249091853,11.4686040477426,0,1.03788271925272,0,6.74623767514271,10.6,58533,"$50,000-74,999"
"51775010100",79.4405123019885,20.5594876980115,17.2227839568588,0.337040781934614,0.926862150320189,0,1.87057633973711,20.5,54354,"$50,000-74,999"
"51775010200",92.2896465436347,7.71035345636534,2.94025649045981,0,0.609946825148577,0,1.51704723177979,10.5,57034,"$50,000-74,999"
"51775010300",80.5615550755939,19.438444924406,11.2095032397408,0,3.39092872570194,0,2.50539956803456,18.5,37323,"$25,000-49,999"
"51775010501",83.1248262440923,16.8751737559077,2.27967750903531,0,3.36391437308868,0,10.2029469001946,5.3,46991,"$25,000-49,999"
"51775010502",91.7423442449842,8.25765575501584,1.49947201689546,0,2.53431890179514,0,3.29461457233369,8.9,60146,"$50,000-74,999"
"51790000100",84.9716446124764,15.0283553875236,1.89035916824197,1.89035916824197,3.68620037807183,0,3.40264650283554,9.8,34914,"$25,000-49,999"
"51790000200",78.6793508673755,21.3206491326245,14.6614437604924,0,0,0,3.07778399552322,22.4,28590,"$25,000-49,999"
"51790000300",83.9799517356599,16.0200482643401,10.7109708557639,0,0,0,2.20902171895304,25.7,49405,"$25,000-49,999"
"51790000400",84.322974472808,15.677025527192,9.39234184239734,0,1.19311875693674,0,2.64983351831299,15.1,46555,"$25,000-49,999"
"51790000500",80.9965635738832,19.0034364261168,10.8247422680412,0,4.05498281786942,0,2.98969072164948,38.5,62162,"$50,000-74,999"
"51790000600",76.5438125457652,23.4561874542348,13.8393946790334,1.04954845008543,0,0,2.73370759092019,5.5,40308,"$25,000-49,999"
"51800065100",8.52141870105942,91.4785812989406,81.3450023030861,0,0,0.690925840626439,4.37586365730078,43.6,27316,"$25,000-49,999"
"51800065200",67.6680972818312,32.3319027181688,21.1254172627563,0,1.28755364806867,0,7.01001430615164,13.8,50694,"$50,000-74,999"
"51800065300",32.6147816349384,67.3852183650616,60.498320268757,0,0,0,3.77939529675252,18,34392,"$25,000-49,999"
"51800065400",5.77071043857399,94.229289561426,90.7925109002308,0,0.641190048730444,0,0.872018466273404,29.2,32875,"$25,000-49,999"
