"Home","Away","Field","Age.Group","Gender"
"BETHESDA SC SOCCEROOS 04 U14 Girls EDP","BALTIMORE UNION SELECT 04 U14 Girls EDP","Richard Montgomery HS","U14","Girls"
"PENN LEGACY 04 BLACK F U14 Girls EDP","PASADENA THUNDER U14 Girls EDP","Penn Legacy East Petersburg Campus #3","U14","Girls"
"LTSC 2004 (PURPLE) U14 Girls EDP","FCSC FURY U14 Girls EDP","Seminary Park Turf","U14","Girls"
"CESC CALVERT ELITE '04 U14 Girls EDP","BAYSHORE SPIRIT BLACK U14 Girls EDP","Calverton School Alumni Field","U14","Girls"
"BERKELEY HEIGHTS YSC UNITED U14 Girls EDP","NIRVANA 360 COURAGE U14 Girls EDP","Snyder Avenue Park #1","U14","Girls"
"KEYSTONE ATHLETIC 04GIRLSKEYSTONE U14 Girls EDP","PISCATAWAY SC LIGHTNING U14 Girls EDP","Keystone  Large-Sided #3","U14","Girls"
"NJ STALLIONS ACADEMY HORNETS 04 EDP U14 Girls EDP","OCEAN UNITED SA BREAKERS-RED U14 Girls EDP","Pequannock High School","U14","Girls"
"MONROE TOWNSHIP SC WARRIORS WHITE U14 Girls EDP","SJEB RUSH 04 GIRLS PREMIER WHITE U14 Girls EDP","Monroe Soccer Complex #6","U14","Girls"
"LIVERPOOL FCIA REDS U14 Girls EDP","JERSEY KNIGHTS SC FURY U14 Girls EDP","Weimann Field #1","U14","Girls"
"TORPEDOES SC TORPEDOES RED U14 Girls EDP","CEDAR STARS ACADEMY BERGEN WEST 04 GREEN U14 Girls EDP","Pulis Field A","U14","Girls"
"YMS FORCE PREMIER 04 U14 Girls EDP","MEDFORD STRIKERS SC SCREAM U14 Girls EDP","Macclesfield Park D","U14","Girls"
"HOPEWELL VALLEY SA HEAT U14 Girls EDP","DEPTFORD PREMIER FC '04 GIRLS U14 Girls EDP","Twin Pines 11v11","U14","Girls"
"BALTIMORE UNION ELITE 04 U14 Girls EDP","OLD LINE FC 04 BLITZ U14 Girls EDP","Honeygo Park Turf","U14","Girls"
"NEW YORK SURF G04 U14 Girls EDP","CT RUSH SW 04 GIRLS U14 Girls EDP","East Woods School Upper #2","U14","Girls"
"TWIN COUNTY SA SKY BLUE 2004 U14 Girls EDP","WESTFIELD SA UNION COUNTY FC PREMIER DERBY U14 Girls EDP","Drum Point Sports Complex #1","U14","Girls"
"PHILADELPHIA UKRAINIAN NATIONAL NAPADACHI GIRLS '04 BLACK U14 Girls EDP","NORTH UNION UNITED 04 STRIKERS U14 Girls EDP","UASC #6","U14","Girls"
"KEYSTONE FC PREMIER 04G U14 Girls EDP","HERNDON YOUTH SOCCER HERNDON CRUSH 04 U14 Girls EDP","Friendship Park C","U14","Girls"
"STA 2004G EDP U14 Girls EDP","U.S. PARMA GOLD 04 U14 Girls EDP","Central Park #4","U14","Girls"
"FC COPA ACADEMY G04 BLACK SOUTH U14 Girls EDP","MARLTON SC MAYHEM 04 U14 Girls EDP","Rowan Univ. West Campus Turf","U14","Girls"
"PATRIOT FC 2004G RED U14 Girls EDP","PA RUSH NERO BLUE 04 U14 Girls EDP","Veterans Park (11v11)","U14","Girls"
"CALVERT CSA FURY 04G U14 Girls EDP","SHGSC DYNAMITE U14 Girls EDP","BG&E Field #01","U14","Girls"
"PIPELINE SC RED U14 Girls EDP","RIVER SC 04/05 GIRLS U14 Girls EDP","Baltimore PolyTech HS Turf","U14","Girls"
"CEDAR STARS ACADEMY HUDSON VALLEY 2004 U14 Girls EDP","NYXFC NYXTREME U14 Girls EDP","Capelli Sport Outdoor Complex (Pine Island)","U14","Girls"
"MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","KEYSTONE ATHLETIC 04GIRLSKEYSTONE U14 Girls EDP","Dioguardi Field -- Montclair State","U14","Girls"
"LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","JERSEY KNIGHTS SC FURY U14 Girls EDP","LMSA Soccer Complex F1","U14","Girls"
"BRIDGEWATER SA BARCA U14 Girls EDP","CENTERCOURT FC 04 GREEN U14 Girls EDP","Bridgewater Turf #2","U14","Girls"
"VILLAGE OF THE BRANCH G04 UNITED U14 Girls EDP","CT RUSH ELITE 04 GIRLS U14 Girls EDP","Unassigned","U14","Girls"
"LEVITTOWN LADY GALAXY U14 Girls EDP","CFC SOUND 2004 U14 Girls EDP","Division Ave HS #6","U14","Girls"
"MANALAPAN SC GPS 04G U14 Girls EDP","PDA SHORE STING U14 Girls EDP","Rec Center H","U14","Girls"
"HARRISON SC DYNAMITE U14 Girls EDP","WEST-MONT UNITED SA PREMIER '04 U14 Girls EDP","William Wilt Soccer Complex","U14","Girls"
"PHILADELPHIA SC COPPA SWARM 04 U14 Girls EDP","LEHIGH VALLEY UNITED LVU 2004 GIRLS BLACK U14 Girls EDP","PSC Agusta Fields - # 7 #7","U14","Girls"
"LDC UNITED LIGHTNING 04 U14 Girls EDP","BALTIMORE CELTIC SC CHRISTOS U14 Girls EDP","Lower Dauphin Middle School West Turf","U14","Girls"
"MARYLAND UNITED FC 2004 PREMIER U14 Girls EDP","SAC PREMIER BLUE 04 U14 Girls EDP","Murtaugh Field 02","U14","Girls"
"ROCKVILLE CENTRE STRIKERS U14 Girls EDP","EAST MEADOW SC LEICESTER CITY U14 Girls EDP","Rockville Centre Sports Complex #1","U14","Girls"
"FC COPA ACADEMY G04 BLACK U14 Girls EDP","ARSENAL ORDNANCE U14 Girls EDP","Rutgers-Busch Sport Club Turf","U14","Girls"
"MEDFORD STRIKERS SC SCREAM U14 Girls EDP","PA RUSH 04 U14 Girls EDP","Medford Strikers","U14","Girls"
"NORTH UNION UNITED 04 STRIKERS U14 Girls EDP","NORTHEAST UNITED NEU FUSION U14 Girls EDP","Lewisburg High School #1","U14","Girls"
"AC CUGINI ROMA 04 U14 Girls EDP","SOUTH CENTRAL PA SCPASA 04 LADY LIONS U14 Girls EDP","Mt. Hebron High School stadium","U14","Girls"
"FREEDOM FIRESTORM RED U14 Girls EDP","SAC PREMIER WHITE 2004 U14 Girls EDP","Western Regional Park Field 4","U14","Girls"
"BRIDGEWATER SA BARCA U14 Girls EDP","WORLD CLASS FC '04 WHITE U14 Girls EDP","Bridgewater Soccer Association #1","U14","Girls"
"JERSEY SHORE BOCA JR FC LIBERTY U14 Girls EDP","WSC ELITE FURY U14 Girls EDP","Central Regional High School Turf","U14","Girls"
"FTYSA PHENOM U14 Girls EDP","CHERRY HILL FC PREMIER UNITED 04 U14 Girls EDP","FTYSA #1","U14","Girls"
"METHACTON UNITED SC LIBERTY U14 Girls EDP","UNITED GERMAN HUNGARIANS STRIKERS U14 Girls EDP","Heebner #2","U14","Girls"
"CECIL EXPRESS U14 Girls EDP","PENN LEGACY 04 BLACK F U14 Girls EDP","Chesland Soccer Park #1","U14","Girls"
"HARFORD FC UNITED MUTINY U14 Girls EDP","LTSC 2004 (PURPLE) U14 Girls EDP","C. Milton Wright High School (Turf) #3","U14","Girls"
"WEST MORRIS SC PREMIER 04G U14 Girls EDP","BERKELEY HEIGHTS YSC UNITED U14 Girls EDP","Ralston Upper","U14","Girls"
"MONMOUTH COAST FC SHOREBREAKERS U14 Girls EDP","OCEAN UNITED SA BREAKERS-RED U14 Girls EDP","St Rose Athletic Fields FS","U14","Girls"
"PARSIPPANY SC 2004 GIRLS BLUE U14 Girls EDP","PASCO CREW U14 Girls EDP","Smith Field #1","U14","Girls"
"LIVERPOOL FCIA REDS U14 Girls EDP","NEXT LEVEL SA 04 GIRLS U14 Girls EDP","Weimann Field #1","U14","Girls"
"WEST MORRIS SC PREMIER 04G U14 Girls EDP","MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","Ralston Upper","U14","Girls"
"FREEHOLD SL VALENCIA U14 Girls EDP","JERSEY SHORE BOCA JR FC LIBERTY U14 Girls EDP","Opatut Park #4","U14","Girls"
"MARLBORO SA CYCLONES 04 U14 Girls EDP","TSF ACADEMY 2004G U14 Girls EDP","Vanderburg #10","U14","Girls"
"THISTLE STRONG U14 Girls EDP","SILVER LAKE SA FIRE U14 Girls EDP","Harvey Field #1","U14","Girls"
"CEDAR STARS ACADEMY BERGEN WEST 04 GREEN U14 Girls EDP","PERFECT TOUCH SA G-2004 U14 Girls EDP","FDU Soccer Field #1","U14","Girls"
"PRINCETON SA PREMIER ELITE 04 NORTH U14 Girls EDP","TORPEDOES SC TORPEDOES RED U14 Girls EDP","Fort Lee High School","U14","Girls"
"BROOKLYN CITY F.C. G04 U14 Girls EDP","CENTERCOURT FC 04 GREEN U14 Girls EDP","Poly Prep County Day School #1","U14","Girls"
"PA RUSH 04 U14 Girls EDP","PHILADELPHIA UKRAINIAN NATIONAL NAPADACHI GIRLS '04 BLACK U14 Girls EDP","Rush Soccer Complex #1","U14","Girls"
"HAVERFORD ELITE 04 U14 Girls EDP","COVENTRY SOCCER KIXX U14 Girls EDP","Haverford Reserve #1","U14","Girls"
"PIPELINE SC BLACK U14 Girls EDP","AC CUGINI ROMA 04 U14 Girls EDP","Baltimore PolyTech HS Turf","U14","Girls"
"PATRIOT FC 2004G RED U14 Girls EDP","PA RUSH NERO WHITE 04 U14 Girls EDP","Veterans Park (11v11)","U14","Girls"
"DAVIDSONVILLE LIGHTNING U14 Girls EDP","PIPELINE SC RED U14 Girls EDP","Davidsonville Park Field F","U14","Girls"
"CENTERCOURT FC 04 BLUE U14 Girls EDP","WAYNE BOYS AND GIRLS PIRO U14 Girls EDP","Long Hill Grass Field","U14","Girls"
"WEST END SL SPARKS U14 Girls EDP","MONROE TOWNSHIP SC WARRIORS WHITE U14 Girls EDP","Pleasant Valley Elementary School #1","U14","Girls"
"BALTIMORE UNION SELECT 04 U14 Girls EDP","LTSC 2004 (PURPLE) U14 Girls EDP","CCBC Essex Field Turf","U14","Girls"
"SOUTH CENTRAL PREMIER U14 Girls EDP","VILLAGE OF THE BRANCH G04 UNITED U14 Girls EDP","Connecticut Sportsplex #1","U14","Girls"
"WATCHUNG HILLS NJ ELITE 2004G RISING STARS U14 Girls EDP","PENN FUSION SA PREDA 2005 (RADU) U14 Girls EDP","Watchung Hills High School Tozier","U14","Girls"
"LEHIGH VALLEY UNITED LVU 2004 GIRLS BLACK U14 Girls EDP","NEW JERSEY RUSH 04 GIRLS NPL U14 Girls EDP","Moravian Academy Upper School","U14","Girls"
"BETHESDA SC SAVAGE 04 U14 Girls EDP","LDC UNITED LIGHTNING 04 U14 Girls EDP","Walter Johnson HS Turf","U14","Girls"
"COVENTRY SOCCER KIXX U14 Girls EDP","PA RUSH 04 U14 Girls EDP","OJR3 South Turf (11v11) OJR3","U14","Girls"
"HERNDON YOUTH SOCCER HERNDON CRUSH 04 U14 Girls EDP","FREEDOM FIRESTORM RED U14 Girls EDP","Hutchison Elementary Turf","U14","Girls"
"MD RUSH MONTGOMERY UNITED '04G U14 Girls EDP","SOUTH CENTRAL PA SCPASA 04 LADY LIONS U14 Girls EDP","Ridge Road Rec Pk Field 05","U14","Girls"
"U.S. PARMA GOLD 04 U14 Girls EDP","SCOTCH PLAINS FANWOOD SA SPF LEROUX U14 Girls EDP","The Wardlaw-Hartridge School Rear Turf Field #2","U14","Girls"
"BETHESDA SC SOCCEROOS 04 U14 Girls EDP","PENN LEGACY 04 BLACK F U14 Girls EDP","Walter Johnson HS #1","U14","Girls"
"CESC CALVERT ELITE '04 U14 Girls EDP","PIPELINE SC RED U14 Girls EDP","Calverton School Alumni Field","U14","Girls"
"WEST MORRIS SC PREMIER 04G U14 Girls EDP","NYXFC NYXTREME U14 Girls EDP","Ralston Upper","U14","Girls"
"DEPTFORD PREMIER FC '04 GIRLS U14 Girls EDP","LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","Cattell Complex in Deptford #1","U14","Girls"
"JERSEY KNIGHTS SC FURY U14 Girls EDP","SJEB RUSH 04 GIRLS PREMIER WHITE U14 Girls EDP","Jersey Knights Complex #1","U14","Girls"
"SDFC 2004G YELLOW U14 Girls EDP","PRINCETON SA PREMIER ELITE 04 NORTH U14 Girls EDP","Cedar Grove HS Turf","U14","Girls"
"MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","NJ STALLIONS ACADEMY HORNETS 04 EDP U14 Girls EDP","Pittser Field","U14","Girls"
"MIDDLETOWN SC SONIC DYNAMITE BLACK U14 Girls EDP","WORLD CLASS FC '04 WHITE U14 Girls EDP","Croydon Hall Turf #1","U14","Girls"
"SJEB RUSH 04 GIRLS ACADEMY U14 Girls EDP","MANALAPAN SC GPS 04G U14 Girls EDP","Tuckahoe #34","U14","Girls"
"BALTIMORE UNION ELITE 04 U14 Girls EDP","LDC UNITED LIGHTNING 04 U14 Girls EDP","Honeygo Run Park Turf","U14","Girls"
"CT RUSH SW 04 GIRLS U14 Girls EDP","TORPEDOES SC TORPEDOES RED U14 Girls EDP","Lilly Field #1","U14","Girls"
"FC BERNA LEGACY 04G BLACK U14 Girls EDP","FC COPA ACADEMY G04 BLACK U14 Girls EDP","Pleasant Valley Park","U14","Girls"
"HAVERFORD ELITE 04 U14 Girls EDP","SJEB RUSH 04 GIRLS PREMIER BLUE U14 Girls EDP","Haverford Reserve #1","U14","Girls"
"YMS FORCE PREMIER 04 U14 Girls EDP","HAVERFORD ELITE 04 U14 Girls EDP","Macclesfield Park D","U14","Girls"
"MIDDLETOWN SC SONIC DYNAMITE BLACK U14 Girls EDP","U.S. PARMA GOLD 04 U14 Girls EDP","Thompson Park #1","U14","Girls"
"BORDENTOWN COMMUNITY SA FC JAGUARS 04 U14 Girls EDP","MARLTON SC MAYHEM 04 U14 Girls EDP","BORDENTOWN-FRIENDSHIP FIELDS #9","U14","Girls"
"METHACTON UNITED SC LIBERTY U14 Girls EDP","PA RUSH NERO WHITE 04 U14 Girls EDP","Heebner #1","U14","Girls"
"LOWER MERION SOCHERS U14 Girls EDP","PATRIOT FC 2004G RED U14 Girls EDP","SOUTH ARDMORE PLAYGROUND Field","U14","Girls"
"WAYNE BOYS AND GIRLS PIRO U14 Girls EDP","CEDAR STARS ACADEMY BERGEN WEST 04 WHITE U14 Girls EDP","Froehner Field","U14","Girls"
"MONMOUTH COAST FC SHOREBREAKERS U14 Girls EDP","PISCATAWAY SC LIGHTNING U14 Girls EDP","Unassigned","U14","Girls"
"HOPEWELL VALLEY SA HEAT U14 Girls EDP","LIVERPOOL FCIA REDS U14 Girls EDP","Washington Crossing #1 11v11","U14","Girls"
"LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","WEST MORRIS SC PREMIER 04G U14 Girls EDP","Unassigned","U14","Girls"
"OLD LINE FC 04 FIERCE U14 Girls EDP","HARFORD FC UNITED MUTINY U14 Girls EDP","Harford Technical High School #1","U14","Girls"
"LTSC 2004 (PURPLE) U14 Girls EDP","OLD LINE FC 04 BLITZ U14 Girls EDP","Park School - Kelly Turf","U14","Girls"
"PENN FUSION SA PREDA 2005 (RADU) U14 Girls EDP","THISTLE STRONG U14 Girls EDP","Penn Fusion Delacy Soccer Complex #4","U14","Girls"
"PENN FUSION SA PREACADEMY 2004 (BARR) U14 Girls EDP","TBAA SONIC 04 U14 Girls EDP","Penn Fusion Delacy Soccer Complex #4","U14","Girls"
"WEST-MONT UNITED SA PREMIER '04 U14 Girls EDP","FC EUROPA 04' ELITE U14 Girls EDP","Hill Top #9","U14","Girls"
"PIPELINE SC PRE-ACADEMY U14 Girls EDP","LDC UNITED LIGHTNING 04 U14 Girls EDP","Baltimore PolyTech HS Turf","U14","Girls"
"PRINCETON SA PREMIER ELITE 04 NORTH U14 Girls EDP","CEDAR STARS ACADEMY BERGEN WEST 04 GREEN U14 Girls EDP","Lewis Cole Middle School","U14","Girls"
"ARSENAL ORDNANCE U14 Girls EDP","WESTFIELD SA UNION COUNTY FC PREMIER DERBY U14 Girls EDP","Pascack Valley High School #1","U14","Girls"
"PA RUSH 04 U14 Girls EDP","HULMEVILLE SC FREEDOM U14 Girls EDP","Rush Soccer Complex #1","U14","Girls"
"PHILADELPHIA UKRAINIAN NATIONAL NAPADACHI GIRLS '04 BLACK U14 Girls EDP","MEDFORD STRIKERS SC SCREAM U14 Girls EDP","UASC #6","U14","Girls"
"SOUTH CENTRAL PA SCPASA 04 LADY LIONS U14 Girls EDP","MD RUSH MONTGOMERY REIGN '04G U14 Girls EDP","New Oxford Senior High School #1","U14","Girls"
"HERNDON YOUTH SOCCER HERNDON CRUSH 04 U14 Girls EDP","MD RUSH MONTGOMERY UNITED '04G U14 Girls EDP","Herndon High School #1","U14","Girls"
"CEDAR STARS ACADEMY STATEN ISLAND 2004 REIGN U14 Girls EDP","WORLD CLASS FC '04 WHITE U14 Girls EDP","College of Staten Island","U14","Girls"
"FTYSA PHENOM U14 Girls EDP","FREEHOLD SL VALENCIA U14 Girls EDP","FTYSA #1","U14","Girls"
"MARLTON SC MAYHEM 04 U14 Girls EDP","WASHINGTON UNITED 04G U14 Girls EDP","Cherokee High School Turf CHS08","U14","Girls"
"CECIL EXPRESS U14 Girls EDP","CALVERT CSA CYCLONES 04G U14 Girls EDP","Chesland Soccer Park #1","U14","Girls"
"CESC CALVERT ELITE '04 U14 Girls EDP","RIVER SC 04/05 GIRLS U14 Girls EDP","Calverton School Alumni Field","U14","Girls"
"NIRVANA 360 COURAGE U14 Girls EDP","CEDAR STARS ACADEMY HUDSON VALLEY 2004 U14 Girls EDP","Unassigned","U14","Girls"
"OCEAN UNITED SA BREAKERS-RED U14 Girls EDP","MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","Ocean Twp - HS JV","U14","Girls"
"KEYSTONE ATHLETIC 04GIRLSKEYSTONE U14 Girls EDP","NJ STALLIONS ACADEMY HORNETS 04 EDP U14 Girls EDP","Keystone  Large-Sided #1","U14","Girls"
"LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","HOPEWELL VALLEY SA HEAT U14 Girls EDP","LMSA Soccer Complex F1","U14","Girls"
"DEPTFORD PREMIER FC '04 GIRLS U14 Girls EDP","WEST END SL SPARKS U14 Girls EDP","Cattell Complex in Deptford #1","U14","Girls"
"MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","Unassigned","U14","Girls"
"BALTIMORE UNION SELECT 04 U14 Girls EDP","TOWSON UNITED MAROON 2004 U14 Girls EDP","CCBC Essex Field Turf","U14","Girls"
"PENN LEGACY 04 BLACK F U14 Girls EDP","HMMS EAGLE FC UNION U14 Girls EDP","Penn Legacy East Petersburg Campus #1","U14","Girls"
"WESTFIELD SA UNION COUNTY FC PREMIER DERBY U14 Girls EDP","MARLBORO SA CYCLONES 04 U14 Girls EDP","Vanderburg #10","U14","Girls"
"OLD BRIDGE GIRLS SOCCER FURY U14 Girls EDP","FC SPORTIKA ACADEMY 2004G U14 Girls EDP","Geick Field #10","U14","Girls"
"PERFECT TOUCH SA G-2004 U14 Girls EDP","ROCKVILLE CENTRE STRIKERS U14 Girls EDP","The Club","U14","Girls"
"CAPS GREATER FLEMINGTON AC MILAN 04 U14 Girls EDP","CEDAR STARS ACADEMY MONMOUTH G-2004 WHITE U14 Girls EDP","Clover Hill Complex 1 #1","U14","Girls"
"TOWSON UNITED MAROON 2004 U14 Girls EDP","CALVERT CSA FURY 04G U14 Girls EDP","Meadowood Regional Park #2","U14","Girls"
"SPORTFRIENDS SC BANSHEES U14 Girls EDP","WEST MORRIS SC PREMIER 04G U14 Girls EDP","Unassigned","U14","Girls"
"PISCATAWAY SC LIGHTNING U14 Girls EDP","PARSIPPANY SC 2004 GIRLS BLUE U14 Girls EDP","Green Acres #22","U14","Girls"
"LAKEHURST MANCHESTER SA BLUE STORM U14 Girls EDP","WEST END SL SPARKS U14 Girls EDP","LMSA Soccer Complex F1","U14","Girls"
"NEW JERSEY RUSH 04 GIRLS NPL U14 Girls EDP","PENN FUSION SA PREACADEMY 2004 (BARR) U14 Girls EDP","Notre Dame High School (Turf)","U14","Girls"
"NEW YORK SURF G04 U14 Girls EDP","TORPEDOES SC TORPEDOES RED U14 Girls EDP","East Woods School Upper #2","U14","Girls"
"MEDFORD STRIKERS SC SCREAM U14 Girls EDP","NORTHEAST UNITED NEU FUSION U14 Girls EDP","Medford Strikers","U14","Girls"
"U.S. PARMA GOLD 04 U14 Girls EDP","CEDAR STARS ACADEMY STATEN ISLAND 2004 REIGN U14 Girls EDP","The Wardlaw-Hartridge School Rear Turf Field #2","U14","Girls"
"RIVER SC 04/05 GIRLS U14 Girls EDP","BAYSHORE SPIRIT BLACK U14 Girls EDP","River Soccer Club #1","U14","Girls"
"MONMOUTH COAST FC SHOREBREAKERS U14 Girls EDP","MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","St Rose Athletic Fields FS","U14","Girls"
"OCEAN UNITED SA BREAKERS-RED U14 Girls EDP","PISCATAWAY SC LIGHTNING U14 Girls EDP","Ocean Twp - HS Turf","U14","Girls"
"SCOTCH PLAINS FANWOOD SA SPF LEROUX U14 Girls EDP","BORDENTOWN COMMUNITY SA FC JAGUARS 04 U14 Girls EDP","Scotch Plains Fanwood #1","U14","Girls"
"NIRVANA 360 COURAGE U14 Girls EDP","BLACK ROCK FC 2004 GIRLS U14 Girls EDP","Unassigned","U14","Girls"
"MD RUSH MONTGOMERY REIGN '04G U14 Girls EDP","HARFORD FC UNITED MUTINY U14 Girls EDP","Ridge Road Rec Pk Field 05","U14","Girls"
"OLD LINE FC 04 BLITZ U14 Girls EDP","MARYLAND UNITED FC 2004 PREMIER U14 Girls EDP","Harford Technical High School #1","U14","Girls"
"MONMOUTH COAST FC SHOREBREAKERS U14 Girls EDP","OLD BRIDGE GIRLS SOCCER FURY U14 Girls EDP","Geick Park #10","U14","Girls"
"WARRINGTON 2004 VIPERS U14 Girls EDP","UNITED GERMAN HUNGARIANS STRIKERS U14 Girls EDP","King II #1 Upper","U14","Girls"
"SPORTFRIENDS SC BANSHEES U14 Girls EDP","CEDAR STARS ACADEMY BERGEN WEST 04 WHITE U14 Girls EDP","Sportfriends Grass Oval","U14","Girls"
"HOLMDEL FC NJX 2004 SPURS U14 Girls EDP","PDA SHORE STING U14 Girls EDP","Cross Farm #3","U14","Girls"
"PERFECT TOUCH SA G-2004 U14 Girls EDP","TORPEDOES SC TORPEDOES RED U14 Girls EDP","The Club","U14","Girls"
"SJEB RUSH 04 GIRLS PREMIER BLUE U14 Girls EDP","HULMEVILLE SC FREEDOM U14 Girls EDP","Gloucester Township Park Turf","U14","Girls"
"BERKELEY HEIGHTS YSC UNITED U14 Girls EDP","CEDAR STARS ACADEMY HUDSON VALLEY 2004 U14 Girls EDP","Snyder Ave. Field (Turf)","U14","Girls"
"HOLMDEL FC NJX 2004 SPURS U14 Girls EDP","STA-MUSC 2004G NPL U14 Girls EDP","Cross Farm #1","U14","Girls"
"PENN FUSION SA PREACADEMY 2004 (BARR) U14 Girls EDP","PHILADELPHIA SC COPPA SWARM 04 U14 Girls EDP","Rustin High School Turf Field #1","U14","Girls"
"CT RUSH SW 04 GIRLS U14 Girls EDP","PERFECT TOUCH SA G-2004 U14 Girls EDP","Lilly Field #1","U14","Girls"
"TWIN COUNTY SA SKY BLUE 2004 U14 Girls EDP","CENTERCOURT FC 04 GREEN U14 Girls EDP","Drum Point Sports Complex #1","U14","Girls"
"SJEB RUSH 04 GIRLS PREMIER BLUE U14 Girls EDP","NORTH UNION UNITED 04 STRIKERS U14 Girls EDP","Gloucester Township Park Turf","U14","Girls"
"NEW YORK SURF G04 WESTCHESTER U14 Girls EDP","MIDDLETOWN SC SONIC DYNAMITE BLACK U14 Girls EDP","Hommocks Field #1","U14","Girls"
"WORLD CLASS FC '04 WHITE U14 Girls EDP","CAPS GREATER FLEMINGTON AC MILAN 04 U14 Girls EDP","World Class/Orangetown Soccer ComplexArtifical turf #1","U14","Girls"
"CHERRY HILL SC TIGER SHARKS U14 Girls EDP","JERSEY SHORE BOCA JR FC LIBERTY U14 Girls EDP","Chapel Ave Turf","U14","Girls"
"MONTCLAIR UNITED 2004 GIRLS U14 Girls EDP","FC SPORTIKA ACADEMY 2004G U14 Girls EDP","Brookdale Park Stadium BPS","U14","Girls"
"WESTFIELD SA UNION COUNTY FC PREMIER DERBY U14 Girls EDP","BRIDGEWATER SA BARCA U14 Girls EDP","Houlihan","U14","Girls"
"NEW YORK SURF G04 WESTCHESTER U14 Girls EDP","CEDAR STARS ACADEMY STATEN ISLAND 2004 REIGN U14 Girls EDP","SUNY Purchase","U14","Girls"
"GERMAN AMERICAN KICKERS THUNDER U15 Girls EDP","DEPTFORD PREMIER FC '03 GIRLS U15 Girls EDP","GAK Main","U15","Girls"
"FC GIRONDINS DE BORDEAUX USA FC BORDEAUX USA 03 U15 Girls EDP","MD RUSH MONTGOMERY '03G RAMPAGE U15 Girls EDP","Martin Luther King Pk #4","U15","Girls"
"VITESSE FC WONDER U15 Girls EDP","TWIN COUNTY SA FUSION 2003 U15 Girls EDP","Temple University - Ambler PA Campus #1","U15","Girls"
"WASHINGTON UNITED FEVER 03 U15 Girls EDP","FC BERNA LEGACY 03G BLACK U15 Girls EDP","WLP #4","U15","Girls"
"WEST-MONT UNITED SA PREMIER WHITE '03 U15 Girls EDP","UKRAINIAN NATIONALS 2003 BLACK U15 Girls EDP","Hill Top #9","U15","Girls"
"BETHESDA SC LEGACY 03 U15 Girls EDP","DELAWARE FOOTBALL DEFC 03 GIRLS U15 Girls EDP","Wooton High School Turf","U15","Girls"
"BALTIMORE UNION SC BALTIMORE UNION ELITE 03 U15 Girls EDP","OPSA MAGIC U15 Girls EDP","CCBC Essex Field Turf","U15","Girls"
"RANCOCAS VALLEY SC RV UNITED PREMIER U15 Girls EDP","STA 2003G EDP U15 Girls EDP","Hainesport Municipal Complex 11v11","U15","Girls"
"METHACTON UNITED SC MAGIC U15 Girls EDP","PHILADELPHIA COPPA VENOM U15 Girls EDP","Heebner #1","U15","Girls"
"DELAWARE UNION ORANGE 03' U15 Girls EDP","SAC PREMIER BLUE NPL U15 Girls EDP","Delaware Union Park #4","U15","Girls"
"JERSEY UNITED SOCCER SPARTANS 04G NPL U15 Girls EDP","UNION COUNTY FC PREMIER UCFC BASEL U15 Girls EDP","Morristown Beard School - Lower #2","U15","Girls"
"NJ WILDCATS NPL U15 Girls EDP","BERKELEY HEIGHTS YSC PEAK FC BLACK U15 Girls EDP","Manahassett Creek Park #1","U15","Girls"
"PENN ALLIANCE SELECT COPA U15 Girls EDP","MONTGOMERY UNITED SC MONU FURY U15 Girls EDP","UDHS Cardinal Stadium","U15","Girls"
"LTSC 2003 LIGHTNING (PURPLE) U15 Girls EDP","BOWIE BULLDOGS U15 Girls EDP","Seminary Park Turf","U15","Girls"
"FCUSA NEW JERSEY 2003/04 GIRLS U15 Girls EDP","FC POCONO ELITE ELITE 03-04 GIRLS U15 Girls EDP","Newark Academy","U15","Girls"
"TWIN COUNTY SA FUSION 2003 U15 Girls EDP","HOLMDEL FC BLUE COLTS U15 Girls EDP","Drum Point Sports Complex #1","U15","Girls"
"FCUSA PHILADELPHIA 2003 GIRLS BLACK U15 Girls EDP","WEST-MONT UNITED SA PREMIER WHITE '03 U15 Girls EDP","Agnes Irwin School Turf","U15","Girls"
"PREMIER SC WHITE 03 U15 Girls EDP","OPSA MAGIC U15 Girls EDP","Notre Dame Prep School #1","U15","Girls"
"HAVERFORD ELITE 03 U15 Girls EDP","FC EUROPA 03' ELITEGIRLS U15 Girls EDP","Haverford Reserve #1","U15","Girls"
"CEDAR STARS ACADEMY BERGEN WEST 03 GREEN (FORMERLY NJ CRUSH FLAMES EDP U15 Girls EDP","FCUSA NEW JERSEY 2003/04 GIRLS U15 Girls EDP","FDU Soccer Field #1","U15","Girls"
